Index,Season,League,Team,Entropy,X,Colour
196,2010/2011,England,Manchester United,0.8978914708723668,1.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
197,2010/2011,England,Newcastle United,1.0102845943883878,1.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
198,2010/2011,England,Arsenal,0.9013732088657317,1.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
199,2010/2011,England,West Bromwich Albion,1.0032869640303763,1.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
200,2010/2011,England,Sunderland,1.021957699400027,1.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
201,2010/2011,England,Liverpool,0.9966417759325272,1.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
202,2010/2011,England,West Ham,0.992444227460627,1.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
203,2010/2011,England,Wigan,0.9791641123738772,1.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
204,2010/2011,England,Aston Villa,1.0239039571610813,1.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
205,2010/2011,England,Manchester City,0.9730253758666025,1.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
206,2010/2011,England,Everton,1.0135356643174807,1.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
207,2010/2011,England,Blackburn,1.0030152764886011,1.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
208,2010/2011,England,Tottenham,1.0014971401390522,1.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
209,2010/2011,England,Bolton,1.0128859683675926,1.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
210,2010/2011,England,Stoke,1.0104093484264502,1.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
211,2010/2011,England,Fulham,1.0157581087638656,1.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
212,2010/2011,England,Chelsea,0.8478680112765321,1.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
213,2010/2011,England,Birmingham,1.0084228001350746,1.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
214,2010/2011,England,Wolverhampton Wanderers,0.9890810688636297,1.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
215,2010/2011,England,Blackpool,0.9603246481587424,1.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
216,2010/2011,France,Auxerre,1.0488484532047684,1.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
217,2010/2011,France,Bordeaux,1.0357069236272327,1.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
218,2010/2011,France,Caen,1.0319190371040317,1.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
219,2010/2011,France,Nice,1.0299887149822353,1.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
220,2010/2011,France,Lorient,1.050810215106754,1.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
221,2010/2011,France,Lyon,0.9874669254883817,1.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
222,2010/2011,France,Toulouse,1.0383286613629557,1.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
223,2010/2011,France,Monaco,1.0458372761793633,1.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
224,2010/2011,France,Paris Saint Germain,1.0198176806120447,1.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
225,2010/2011,France,Nancy,1.0331644262880606,1.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
226,2010/2011,France,Lille,0.9922912970606843,1.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
227,2010/2011,France,Rennes,1.046763036407001,1.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
228,2010/2011,France,Marseille,0.9868807306030536,1.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
229,2010/2011,France,Sochaux,1.038811438472933,1.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
230,2010/2011,France,Valenciennes,1.042214945013847,1.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
231,2010/2011,France,Saint-Etienne,1.042571970383202,1.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
232,2010/2011,France,Lens,1.0289643243297917,1.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
233,2010/2011,France,Montpellier,1.04777534810702,1.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
234,2010/2011,France,Arles-Avignon,0.9373510806544606,1.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
235,2010/2011,France,Brest,1.0394018684101567,1.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
236,2010/2011,Germany,Bayern Munich,0.8964411685810767,2.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
237,2010/2011,Germany,Hamburger SV,1.0373114997123234,2.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
238,2010/2011,Germany,Bayer Leverkusen,1.0008766830708877,2.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
239,2010/2011,Germany,Borussia Dortmund,0.9712204104341984,2.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
240,2010/2011,Germany,Schalke 04,1.0333456573675688,2.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
241,2010/2011,Germany,Hannover 96,1.0321690369101137,2.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
242,2010/2011,Germany,Wolfsburg,1.037343905517255,2.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
243,2010/2011,Germany,FC Cologne,1.0178609392212388,2.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
244,2010/2011,Germany,Eintracht Frankfurt,1.0424271376972742,2.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
245,2010/2011,Germany,Werder Bremen,1.0337025507691362,2.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
246,2010/2011,Germany,Hoffenheim,1.0371553662876085,2.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
247,2010/2011,Germany,Borussia Moenchengladbach,1.0143034742340955,2.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
248,2010/2011,Germany,VfB Stuttgart,1.0399697642493508,2.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
249,2010/2011,Germany,Freiburg,1.0139235411208996,2.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
250,2010/2011,Germany,Nuernberg,1.0229387825269072,2.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
251,2010/2011,Germany,Mainz 05,1.0372158941082967,2.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
252,2010/2011,Germany,Kaiserslautern,1.025758771765447,2.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
253,2010/2011,Germany,St. Pauli,0.9998008782317607,2.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
254,2010/2011,Italy,Cagliari,1.0289280477828766,2.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
255,2010/2011,Italy,Lazio,1.0324361120353367,2.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
256,2010/2011,Italy,Catania,1.0115967709722924,2.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
257,2010/2011,Italy,Genoa,1.038892643369499,2.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
258,2010/2011,Italy,Chievo,1.0222760115167455,2.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
259,2010/2011,Italy,Fiorentina,1.0358416772583343,2.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
260,2010/2011,Italy,Juventus,1.002700844700497,2.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
261,2010/2011,Italy,AC Milan,0.9487173366740034,2.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
262,2010/2011,Italy,Bologna,0.9948572250437587,2.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
263,2010/2011,Italy,Roma,0.9967572699873152,2.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
264,2010/2011,Italy,SSC Napoli,1.0110574758078104,2.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
265,2010/2011,Italy,Sampdoria,1.0216092560958503,2.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
266,2010/2011,Italy,Inter,0.9708116263225623,2.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
267,2010/2011,Italy,Lecce,0.9880274680680932,2.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
268,2010/2011,Italy,Udinese,1.0132965394465483,2.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
269,2010/2011,Italy,Palermo,1.0259899104879207,2.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
270,2010/2011,Italy,Bari,0.9781283472278479,2.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
271,2010/2011,Italy,Parma,1.0276472206164153,2.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
272,2010/2011,Italy,Cesena,0.9981102685282913,2.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
273,2010/2011,Italy,Brescia,0.9882187546106083,2.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
274,2010/2011,Spain,Valencia,0.9915758623927996,2.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
275,2010/2011,Spain,Mallorca,1.0118719222095212,2.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
276,2010/2011,Spain,Osasuna,1.0077610649390032,2.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
277,2010/2011,Spain,Villarreal,0.9955760064549972,2.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
278,2010/2011,Spain,Deportivo La Coruna,1.012612633573634,2.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
279,2010/2011,Spain,Real Madrid,0.7683607188642045,2.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
280,2010/2011,Spain,Barcelona,0.7146786027794035,2.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
281,2010/2011,Spain,Racing Santander,0.9963618094250806,2.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
282,2010/2011,Spain,Sevilla,0.9978253274053152,2.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
283,2010/2011,Spain,Sporting Gijon,0.9877798873422735,2.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
284,2010/2011,Spain,Getafe,1.0100988870335839,2.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
285,2010/2011,Spain,Espanyol,1.0144699354597762,2.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
286,2010/2011,Spain,Athletic Bilbao,1.0145986941657879,2.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
287,2010/2011,Spain,Almeria,0.9872888592457564,2.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
288,2010/2011,Spain,Atletico Madrid,0.9987655797986653,2.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
289,2010/2011,Spain,Malaga,1.0068587580100934,2.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
290,2010/2011,Spain,Zaragoza,0.9990517004466486,2.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
291,2010/2011,Spain,Hercules,0.9899512288272179,2.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
292,2010/2011,Spain,Levante,0.9794710229685064,2.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
293,2010/2011,Spain,Real Sociedad,1.0109162921292931,2.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
294,2011/2012,England,Manchester United,0.8585283502030376,2.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
295,2011/2012,England,Newcastle United,1.0129148241455856,2.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
296,2011/2012,England,Arsenal,0.9388159786178649,2.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
297,2011/2012,England,West Bromwich Albion,1.013223227774851,2.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
298,2011/2012,England,Sunderland,1.0181695764164227,2.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
299,2011/2012,England,Liverpool,0.9734177726587464,2.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
300,2011/2012,England,Wigan,0.9638747012385672,2.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
301,2011/2012,England,Aston Villa,1.0130679100728301,2.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
302,2011/2012,England,Manchester City,0.8635980359675145,2.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
303,2011/2012,England,Everton,1.0050171009495168,2.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
304,2011/2012,England,Blackburn,0.979686186318798,2.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
305,2011/2012,England,Tottenham,0.9737575615835069,2.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
306,2011/2012,England,Bolton,0.9767946850698522,2.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
307,2011/2012,England,Stoke,1.0047662003175846,2.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
308,2011/2012,England,Fulham,1.016075932292084,2.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
309,2011/2012,England,Chelsea,0.9042362819683323,2.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
310,2011/2012,England,Wolverhampton Wanderers,0.9438665595446856,2.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
311,2011/2012,England,Swansea,0.9901783875373544,2.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
312,2011/2012,England,Queens Park Rangers,0.9735390356513528,2.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
313,2011/2012,England,Norwich,0.9810493353116954,2.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
314,2011/2012,France,Auxerre,1.0452140798445908,2.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
315,2011/2012,France,Bordeaux,1.0424044318462815,2.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
316,2011/2012,France,Caen,1.0351757438372318,2.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
317,2011/2012,France,Nice,1.036289003467589,2.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
318,2011/2012,France,Lorient,1.037824275394706,2.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
319,2011/2012,France,Lyon,0.997417437771318,2.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
320,2011/2012,France,Toulouse,1.0482127984005603,2.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
321,2011/2012,France,Paris Saint Germain,0.97604003462296,2.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
322,2011/2012,France,Nancy,1.0332964566564276,2.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
323,2011/2012,France,Lille,0.9840110012874298,2.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
324,2011/2012,France,Rennes,1.0406313686410071,2.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
325,2011/2012,France,Marseille,1.0129127968624698,2.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
326,2011/2012,France,Sochaux,1.0233246648378993,2.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
327,2011/2012,France,Valenciennes,1.043559113388276,2.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
328,2011/2012,France,Saint-Etienne,1.0435684823775153,2.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
329,2011/2012,France,Montpellier,1.0187544987027497,2.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
330,2011/2012,France,Brest,1.036216921667066,2.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
331,2011/2012,France,AC Ajaccio,0.9914020591045875,2.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
332,2011/2012,France,Evian Thonon Gaillard,1.0329750171281262,2.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
333,2011/2012,France,Dijon,1.0150105474984534,2.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
334,2011/2012,Germany,Bayern Munich,0.8112396037572187,3.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
335,2011/2012,Germany,Hamburger SV,1.040718271858301,3.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
336,2011/2012,Germany,Bayer Leverkusen,1.0126099781782976,3.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
337,2011/2012,Germany,Borussia Dortmund,0.9013809072858388,3.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
338,2011/2012,Germany,Schalke 04,1.0184879496815629,3.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
339,2011/2012,Germany,Hannover 96,1.0244384119315302,3.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
340,2011/2012,Germany,Wolfsburg,1.034417363691018,3.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
341,2011/2012,Germany,FC Cologne,0.9957691610278784,3.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
342,2011/2012,Germany,Hertha Berlin,1.0169693411632514,3.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
343,2011/2012,Germany,Werder Bremen,1.032572198490906,3.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
344,2011/2012,Germany,Hoffenheim,1.0279184928548684,3.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
345,2011/2012,Germany,Borussia Moenchengladbach,1.034693205533856,3.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
346,2011/2012,Germany,VfB Stuttgart,1.028735091253543,3.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
347,2011/2012,Germany,Freiburg,1.006696921683185,3.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
348,2011/2012,Germany,Nuernberg,1.0237232207263092,3.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
349,2011/2012,Germany,Mainz 05,1.0287070627079884,3.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
350,2011/2012,Germany,Kaiserslautern,1.0030476979615717,3.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
351,2011/2012,Germany,Augsburg,0.9828761487537108,3.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
352,2011/2012,Italy,Atalanta,1.03346540012197,3.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
353,2011/2012,Italy,Robur Siena,1.022430665749364,3.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
354,2011/2012,Italy,Cagliari,1.013141407009806,3.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
355,2011/2012,Italy,Lazio,1.0302163407965175,3.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
356,2011/2012,Italy,Catania,1.0354151319769884,3.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
357,2011/2012,Italy,Genoa,1.022062457234569,3.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
358,2011/2012,Italy,Chievo,1.0304527104801127,3.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
359,2011/2012,Italy,Fiorentina,1.033913656058012,3.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
360,2011/2012,Italy,Juventus,0.908375217566457,3.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
361,2011/2012,Italy,AC Milan,0.9206619798931919,3.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
362,2011/2012,Italy,Bologna,1.0109898181724248,3.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
363,2011/2012,Italy,Roma,1.0048075048419196,3.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
364,2011/2012,Italy,SSC Napoli,0.9942951863455401,3.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
365,2011/2012,Italy,Inter,0.9906763156961096,3.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
366,2011/2012,Italy,Lecce,0.994031268718306,3.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
367,2011/2012,Italy,Udinese,1.0326615064488474,3.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
368,2011/2012,Italy,Palermo,1.0205146564650311,3.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
369,2011/2012,Italy,Parma,1.0263733528968793,3.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
370,2011/2012,Italy,Cesena,0.9771054034971179,3.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
371,2011/2012,Italy,Novara,0.9613550050077428,3.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
372,2011/2012,Spain,Valencia,0.9738274622979153,3.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
373,2011/2012,Spain,Mallorca,0.9991789101287774,3.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
374,2011/2012,Spain,Osasuna,0.9979096645696155,3.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
375,2011/2012,Spain,Villarreal,1.0073679302661678,3.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
376,2011/2012,Spain,Real Madrid,0.689846794497847,3.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
377,2011/2012,Spain,Barcelona,0.6334267999747453,3.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
378,2011/2012,Spain,Racing Santander,0.9576010556425452,3.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
379,2011/2012,Spain,Sevilla,0.9965208799343476,3.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
380,2011/2012,Spain,Sporting Gijon,0.9759272996684615,3.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
381,2011/2012,Spain,Getafe,0.9934213371893396,3.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
382,2011/2012,Spain,Real Betis,1.0075944120300513,3.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
383,2011/2012,Spain,Espanyol,0.9987141870910411,3.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
384,2011/2012,Spain,Athletic Bilbao,0.9863153719888139,3.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
385,2011/2012,Spain,Atletico Madrid,0.9814929486490878,3.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
386,2011/2012,Spain,Malaga,0.9852939052104056,3.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
387,2011/2012,Spain,Zaragoza,0.9656554600104632,3.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
388,2011/2012,Spain,Levante,0.9924011480476959,3.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
389,2011/2012,Spain,Real Sociedad,0.9842050585714469,3.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
390,2011/2012,Spain,Granada,0.9678631076184866,3.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
391,2011/2012,Spain,Rayo Vallecano,1.0070975970768579,3.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
